CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,DateTime,Hour,DayOfWeek,Month,IsWeekend,Hour_sin,Hour_cos,DoW_sin,DoW_cos,Month_sin,Month_cos,NO2GT_lag_1h,NO2GT_lag_2h,NO2GT_lag_3h,NO2GT_lag_6h,NO2GT_lag_12h,NO2GT_lag_24h,COGT_lag_1h,COGT_lag_3h,COGT_lag_24h,NOxGT_lag_1h,NOxGT_lag_24h,T_lag_1h,T_lag_24h,RH_lag_1h,RH_lag_24h,NO2GT_rolling_3h_mean,NO2GT_rolling_6h_mean,NO2GT_rolling_24h_mean,NO2GT_rolling_24h_std,COGT_rolling_3h_mean,COGT_rolling_24h_mean,T_rolling_3h_mean,T_rolling_24h_mean,NO2GT_change_1h,NO2GT_change_3h,AQI_category,AQI_label
3.2,1288.5,21.386474809325527,1334.5,542.0,723.75,130.0,1680.75,1521.25,20.974999904633,35.599999427795,0.8736152842179132,2004-09-09 08:00:00,8.0,3.0,9.0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,136.0,81.0,65.0,89.0,95.0,42.0,3.0,0.4,2.5,553.0,96.0,19.674999713898,25.500000476837,37.500000953674,59.675001144409,115.66666666666667,94.83333333333333,78.375,28.125205313260235,2.2666666666666653,1.45,20.30833307902034,27.554861174689417,-6.0,65.0,2,Poor
3.5,1355.0,21.331123414716235,1333.0,590.0,740.75,157.0,1690.75,1604.5,25.0,28.89999961853,0.9024958324357696,2004-09-09 09:00:00,9.0,3.0,9.0,0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,130.0,136.0,81.0,89.0,74.0,5.0,3.2,0.6,2.4,542.0,16.0,20.974999904633,27.650000095367,35.599999427795,52.474999427795,141.0,106.16666666666667,84.70833333333333,27.997638357961304,3.233333333333332,1.4958333333333333,21.883333206177003,27.444444504049127,27.0,76.0,2,Poor
3.1,1277.25,19.85089135668633,1292.25,590.0,799.75,171.0,1625.75,1480.75,31.049999713898,21.900000095367,0.9707750762062394,2004-09-09 10:00:00,10.0,3.0,9.0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,157.0,130.0,136.0,68.0,76.0,39.0,3.5,3.0,1.4,590.0,54.0,25.0,31.824999809265,28.89999961853,38.875,152.66666666666666,123.33333333333333,90.20833333333333,31.388143935412018,3.2666666666666653,1.5666666666666664,25.67499987284367,27.412152833408836,14.0,35.0,2,Poor
2.2,1155.75,14.783483035362297,1141.75,387.0,906.75,143.0,1490.0,1187.5,34.925000190735,18.5,1.0189256018827375,2004-09-09 11:00:00,11.0,3.0,9.0,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,171.0,157.0,130.0,65.0,66.0,39.0,3.1,3.2,1.2,590.0,42.0,31.049999713898,32.674999237061,21.900000095367,34.14999961853,157.0,136.33333333333334,94.54166666666667,31.189434061897405,2.933333333333332,1.6083333333333334,30.324999968211007,27.50590287314525,-28.0,13.0,2,Poor
1.7,1053.75,12.624141307148411,1071.0,252.0,1005.5,116.0,1379.75,940.25,37.074999809265,15.0,0.9297465890277176,2004-09-09 12:00:00,12.0,3.0,9.0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,143.0,171.0,157.0,81.0,119.0,71.0,2.2,3.5,1.6,387.0,72.0,34.925000190735,34.300000190735,18.5,31.47500038147,143.33333333333334,142.16666666666666,96.41666666666667,31.065032301352183,2.3333333333333317,1.6124999999999998,34.349999904632675,27.62152785725067,-27.0,-41.0,2,Poor
2.0,1095.75,12.972673346205386,1082.75,310.0,970.75,129.0,1429.75,985.5,34.950000762939,17.299999713898,0.954151888383178,2004-09-09 13:00:00,13.0,3.0,9.0,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,116.0,143.0,171.0,136.0,98.0,65.0,1.7,3.1,1.4,252.0,54.0,37.074999809265,34.224999427795,15.0,31.474999904633,129.33333333333334,141.0,99.08333333333333,30.997779256594754,1.966666666666665,1.6375,35.65000025431301,27.651736246215,13.0,-42.0,2,Poor
2.5,1159.75,16.182651999829726,1185.25,396.0,872.75,168.0,1521.75,1161.5,35.050000190735,17.549999713898,0.9733077382914166,2004-09-09 14:00:00,14.0,3.0,9.0,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,129.0,116.0,143.0,130.0,89.0,71.0,2.0,2.2,1.2,310.0,52.0,34.950000762939,33.875,17.299999713898,32.349999904633,137.66666666666666,147.33333333333334,103.125,33.40699288940924,2.066666666666665,1.6916666666666664,35.69166692097968,27.700694587495622,39.0,25.0,2,Poor
2.4,1147.5,15.020865759657433,1149.25,329.0,924.0,152.0,1473.0,1046.5,35.425000190735,16.574999570847,0.9384668487003028,2004-09-09 15:00:00,15.0,3.0,9.0,0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,168.0,129.0,116.0,157.0,89.0,72.0,2.5,1.7,1.5,396.0,64.0,35.050000190735,34.35000038147,17.549999713898,31.875,149.66666666666666,146.5,106.45833333333333,34.149262092309854,2.2999999999999985,1.7291666666666667,35.141667048136334,27.745486246215,-16.0,36.0,2,Poor
2.9,1166.0,16.215449497341705,1186.25,393.0,877.5,175.0,1500.25,1179.5,38.425000190735,13.825000047684,0.922124816820218,2004-09-09 16:00:00,16.0,3.0,9.0,0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,152.0,168.0,129.0,171.0,68.0,76.0,2.4,2.0,1.4,329.0,70.0,35.425000190735,34.35000038147,16.574999570847,31.875,165.0,147.16666666666666,110.58333333333333,36.22624158962864,2.5999999999999983,1.7916666666666667,36.300000190735005,27.91527790493437,23.0,46.0,2,Poor
4.2,1314.75,22.723724962770515,1370.25,522.0,794.0,212.0,1688.5,1398.5,37.625,14.524999856949,0.927682408398506,2004-09-09 17:00:00,17.0,3.0,9.0,0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,175.0,152.0,168.0,143.0,65.0,75.0,2.9,2.5,1.5,393.0,65.0,38.425000190735,34.35000038147,13.825000047684,31.875,179.66666666666666,158.66666666666666,116.29166666666667,40.87146252919458,3.1666666666666647,1.9041666666666666,37.158333460490006,28.051736222373123,37.0,44.0,3,Very Poor
5.4,1424.75,32.346781894398696,1605.0,631.0,659.5,220.0,1919.75,2093.7000000000007,35.175000190735,16.550000190735,0.9242106024713737,2004-09-09 18:00:00,18.0,3.0,9.0,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,212.0,175.0,152.0,116.0,81.0,86.0,4.2,2.4,1.7,522.0,80.0,37.625,34.35000038147,14.524999856949,31.875,202.33333333333334,176.0,121.875,45.44974529990329,4.166666666666665,2.058333333333333,37.07500012715667,28.086111214425838,8.0,68.0,3,Very Poor
4.3,1329.25,22.317981765359505,1359.5,435.0,704.25,175.0,1767.5,1894.25,31.150000572205,25.52499961853,1.1378995368732725,2004-09-09 19:00:00,19.0,3.0,9.0,0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,220.0,212.0,175.0,129.0,136.0,96.0,5.4,2.9,2.2,631.0,88.0,35.175000190735,17.72500038147,16.550000190735,49.52499961853,202.33333333333334,183.66666666666666,125.16666666666667,46.34620819973029,4.633333333333332,2.1458333333333335,34.65000025431333,28.645486222373123,-45.0,0.0,2,Poor
3.6,1298.75,16.578088287183164,1197.25,407.0,762.5,165.0,1687.5,1605.5,29.25,30.724999904633,1.2289716221049776,2004-09-09 20:00:00,20.0,3.0,9.0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,175.0,220.0,212.0,168.0,130.0,95.0,4.3,4.2,1.9,435.0,81.0,31.150000572205,29.766667048136,25.52499961853,41.666666666667,186.66666666666666,183.16666666666666,128.08333333333334,46.567311418565026,4.433333333333332,2.216666666666667,31.858333587646673,28.62395842870079,-10.0,-47.0,2,Poor
2.0,1122.5,11.02601407721886,1015.25,255.0,845.25,136.0,1469.5,1297.0,28.275000095367,30.125000476837,1.139154841928324,2004-09-09 21:00:00,21.0,3.0,9.0,0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,165.0,175.0,220.0,152.0,157.0,74.0,3.6,5.4,1.6,407.0,59.0,29.25,28.775000095367,30.724999904633,45.949999809265,158.66666666666666,180.5,130.66666666666666,45.13426026064187,3.2999999999999985,2.2333333333333334,29.55833355585734,28.603125095367457,-29.0,-84.0,2,Poor
1.5,1088.5,11.2777540500341,1024.25,180.0,831.25,111.0,1451.75,1182.25,27.424999713898,31.474999904633,1.1329883316878546,2004-09-09 22:00:00,22.0,3.0,9.0,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,136.0,165.0,175.0,175.0,171.0,76.0,2.0,4.3,1.5,255.0,69.0,28.275000095367,28.199999809265,30.125000476837,51.050000190735,137.33333333333334,169.83333333333334,132.125,43.83795506576258,2.366666666666665,2.2333333333333334,28.316666603088336,28.570833424727166,-25.0,-64.0,2,Poor
1.5,1081.0,9.267535472195304,949.75,186.0,876.25,114.0,1433.75,1138.0,26.150000095367,35.700000762939,1.192905314867312,2004-09-09 23:00:00,23.0,3.0,9.0,0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,111.0,136.0,165.0,212.0,143.0,66.0,1.5,3.6,1.4,180.0,58.0,27.424999713898,27.525000095367,31.474999904633,54.424999237061,120.33333333333333,153.5,134.125,41.73447381179999,1.666666666666665,2.2375000000000003,27.283333301544005,28.513541758060498,3.0,-51.0,2,Poor
1.6,1217.0,9.916683333608573,974.5,174.0,664.75,66.0,1565.0,1109.25,22.27499961853,60.575000762939,1.6079940124789152,2004-09-10 00:00:00,0.0,4.0,9.0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,114.0,111.0,136.0,220.0,116.0,119.0,1.5,2.0,1.4,186.0,180.0,26.150000095367,24.85000038147,35.700000762939,28.349999427795,97.0,127.83333333333333,131.91666666666666,43.91485503509737,1.5333333333333314,2.245833333333333,25.283333142598337,28.40625005960467,-48.0,-70.0,1,Moderate
1.3,1157.5,8.574603232050288,922.5,142.0,673.25,62.0,1519.25,1071.75,21.900000095367,61.525000572205,1.596728141571807,2004-09-10 01:00:00,1.0,4.0,9.0,0,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,66.0,114.0,111.0,175.0,129.0,98.0,1.6,1.5,1.2,174.0,141.0,22.27499961853,23.200000286102,60.575000762939,30.499999523163,80.66666666666667,109.0,130.41666666666666,45.70217069021005,1.466666666666665,2.25,23.441666603088006,28.352083384990706,-4.0,-49.0,1,Moderate
1.4,1149.6666666667,7.328301641297553,871.0,155.0,696.66666666667,58.0,1502.0,1029.6666666667,21.099999745687,64.466665903727,1.594040640572334,2004-09-10 02:00:00,2.0,4.0,9.0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,62.0,66.0,114.0,165.0,168.0,89.0,1.3,1.5,0.6,142.0,105.0,21.900000095367,22.325000286102,61.525000572205,33.64999961853,62.0,91.16666666666667,129.125,47.33259975957367,1.4333333333333316,2.283333333333333,21.758333153194673,28.30104169580675,-4.0,-56.0,1,Moderate
0.9,1061.25,5.441498979459047,785.25,155.0,766.0,58.0,1447.0,934.5,20.999999523163,64.400000572205,1.5827601530263165,2004-09-10 03:00:00,3.0,4.0,9.0,0,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,58.0,62.0,66.0,136.0,152.0,89.0,1.4,1.6,0.3,155.0,105.0,21.099999745687,23.049999713898,64.466665903727,33.025000572205,59.333333333333336,78.16666666666667,127.83333333333333,48.87309802074062,1.1999999999999982,2.308333333333333,21.333333121405673,28.21562502119279,0.0,-8.0,1,Moderate
0.9,1062.0,5.131232180692032,770.0,96.0,779.75,48.0,1449.75,921.5,21.25,63.925000190735,1.595085517916312,2004-09-10 04:00:00,4.0,4.0,9.0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,58.0,58.0,62.0,111.0,175.0,68.0,0.9,1.3,0.2,155.0,74.0,20.999999523163,21.375,64.400000572205,35.72500038147,54.666666666666664,67.66666666666667,127.0,50.092957068095714,1.0666666666666649,2.3375,21.116666422950004,28.210416687859453,-10.0,-14.0,1,Moderate
1.3,1156.75,7.772386848630005,889.75,154.0,680.75,53.0,1548.5,1054.25,20.800000190735,66.724998474121,1.6201027971755335,2004-09-10 05:00:00,5.0,4.0,9.0,0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,48.0,58.0,58.0,114.0,212.0,65.0,0.9,1.4,0.4,96.0,91.0,21.25,21.650000572205,63.925000190735,33.425000190735,53.0,57.5,126.5,50.79370039680111,1.0333333333333317,2.375,21.01666657129934,28.175000005298212,5.0,-5.0,1,Moderate
1.3,1166.5,8.184612613324596,906.75,211.0,681.25,55.0,1548.0,1081.75,20.625000476837,67.474998474121,1.6209706333758709,2004-09-10 06:00:00,6.0,4.0,9.0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,53.0,48.0,58.0,66.0,220.0,81.0,1.3,0.9,0.6,154.0,143.0,20.800000190735,20.27499961853,66.724998474121,35.47500038147,52.0,55.666666666666664,125.41666666666667,52.06761212005071,1.166666666666665,2.4041666666666663,20.89166688919067,28.18958337439433,2.0,-3.0,1,Moderate
2.9,1402.75,17.64390447527079,1229.0,381.0,523.0,63.0,1871.75,1365.0,20.875,66.27499961853,1.6165263579680609,2004-09-10 07:00:00,7.0,4.0,9.0,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,55.0,53.0,48.0,62.0,175.0,136.0,1.3,0.9,3.0,211.0,553.0,20.625000476837,19.674999713898,67.474998474121,37.500000953674,57.0,55.833333333333336,122.375,53.53407082532047,1.8333333333333315,2.4,20.76666688919067,28.23958338631525,8.0,15.0,1,Moderate
3.2,1453.0,20.065987126987597,1298.25,470.0,489.25,69.0,1939.75,1496.5,21.549999713898,63.699999809265,1.6185968327851732,2004-09-10 08:00:00,8.0,4.0,9.0,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,63.0,55.0,53.0,58.0,165.0,130.0,2.9,1.3,3.2,381.0,542.0,20.875,20.974999904633,66.27499961853,35.599999427795,62.333333333333336,57.666666666666664,119.83333333333333,54.59388934325143,2.466666666666665,2.4,21.016666730245007,28.263541711701293,6.0,16.0,1,Moderate
3.4,1454.75,18.69430200789783,1259.5,464.0,501.5,84.0,1868.0,1539.75,23.749999523163,56.0,1.6237940757055949,2004-09-10 09:00:00,9.0,4.0,9.0,0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,69.0,63.0,55.0,58.0,136.0,157.0,3.2,1.3,3.5,470.0,590.0,21.549999713898,25.0,63.699999809265,28.89999961853,72.0,62.0,116.79166666666667,54.46656666302701,3.1666666666666647,2.395833333333333,22.05833307902034,28.21145835849975,15.0,29.0,1,Moderate
3.6,1512.0,19.48572504621618,1282.0,450.0,498.25,95.0,1899.25,1553.75,26.025000095367,48.175000190735,1.5979964766573005,2004-09-10 10:00:00,10.0,4.0,9.0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,84.0,69.0,63.0,48.0,111.0,171.0,3.4,2.9,3.1,464.0,590.0,23.749999523163,31.049999713898,56.0,21.900000095367,82.66666666666667,69.83333333333333,113.625,53.376279131399166,3.3999999999999986,2.4166666666666665,23.77499977747601,28.00208337439429,11.0,32.0,1,Moderate
2.3,1331.25,12.950305786410745,1082.0,274.0,588.0,80.0,1689.0,1251.75,28.525000095367,42.449999809265,1.628558527828006,2004-09-10 11:00:00,11.0,4.0,9.0,0,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,95.0,84.0,69.0,53.0,114.0,143.0,3.6,3.2,2.2,450.0,387.0,26.025000095367,34.925000190735,48.175000190735,18.5,86.33333333333333,74.33333333333333,111.0,53.417958224454445,3.099999999999998,2.4208333333333334,26.09999990463234,27.73541670375396,-15.0,11.0,1,Moderate
3.1,1472.25,18.226178291697384,1246.0,306.0,511.5,87.0,1873.25,1454.75,28.099999904633,45.300000190735,1.6957378566790136,2004-09-10 12:00:00,12.0,4.0,9.0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,80.0,95.0,84.0,55.0,66.0,116.0,2.3,3.4,1.7,274.0,252.0,28.525000095367,37.074999809265,42.449999809265,15.0,87.33333333333333,79.66666666666667,109.79166666666667,53.62752308175395,2.9999999999999982,2.4791666666666665,27.550000031789008,27.36145837439429,7.0,3.0,1,Moderate
3.3,1430.25,16.24006619645548,1187.0,308.0,538.75,94.0,1811.5,1339.25,29.0,43.900000572205,1.7309103138515425,2004-09-10 13:00:00,13.0,4.0,9.0,0,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,87.0,80.0,95.0,63.0,62.0,129.0,3.1,3.6,2.0,306.0,310.0,28.099999904633,34.950000762939,45.300000190735,17.299999713898,87.0,84.83333333333333,108.33333333333333,53.5583117137124,2.899999999999998,2.533333333333333,28.54166666666667,27.113541675938496,7.0,-1.0,1,Moderate
1.9,1264.0,11.046899828729591,1016.0,186.0,624.0,76.0,1650.0,1061.5,28.924999713898,44.300000190735,1.7391609212191037,2004-09-10 14:00:00,14.0,4.0,9.0,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,94.0,87.0,80.0,69.0,58.0,168.0,3.3,2.3,2.5,308.0,396.0,29.0,35.050000190735,43.900000572205,17.549999713898,85.66666666666667,86.0,104.5,52.38154338081799,2.7666666666666644,2.5083333333333333,28.67499987284367,26.858333322736957,-18.0,-4.0,1,Moderate
2.6,1377.5,15.896882599847912,1176.5,238.0,548.25,92.0,1774.75,1266.0,29.575000286102,42.324999809265,1.724818585686903,2004-09-10 15:00:00,15.0,4.0,9.0,0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,76.0,94.0,87.0,84.0,58.0,152.0,1.9,3.1,2.4,186.0,329.0,28.924999713898,35.425000190735,44.300000190735,16.574999570847,87.33333333333333,87.33333333333333,102.0,51.4392845984467,2.5999999999999983,2.5166666666666666,29.16666666666667,26.614583326710584,16.0,5.0,1,Moderate
2.7,1376.5,14.181597642991733,1122.5,249.0,578.0,94.0,1716.25,1223.0,29.400000095367,42.900000572205,1.730797532961378,2004-09-10 16:00:00,16.0,4.0,9.0,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,92.0,76.0,94.0,95.0,48.0,175.0,2.6,3.3,2.9,238.0,393.0,29.575000286102,38.425000190735,42.324999809265,13.825000047684,87.33333333333333,87.16666666666667,98.625,49.04284949874464,2.399999999999998,2.5083333333333333,29.300000031789008,26.238541656070254,2.0,0.0,1,Moderate
3.7,1526.75,19.87772427009832,1293.0,378.0,501.5,110.0,1907.0,1469.0,28.699999809265,45.074998855591,1.7468040863922318,2004-09-10 17:00:00,17.0,4.0,9.0,0,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,94.0,92.0,76.0,80.0,53.0,212.0,2.7,1.9,4.2,249.0,522.0,29.400000095367,37.625,42.900000572205,14.524999856949,98.66666666666667,92.16666666666667,94.375,42.814882113989036,2.9999999999999982,2.4875,29.225000063578005,25.86666664812296,16.0,34.0,2,Poor
3.8,1572.5,21.68271430566832,1342.5,386.0,469.75,109.0,1990.25,1553.25,26.950000286102,51.199999809265,1.7927522434887615,2004-09-10 18:00:00,18.0,4.0,9.0,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,110.0,94.0,92.0,87.0,55.0,220.0,3.7,2.6,5.4,378.0,631.0,28.699999809265,35.175000190735,45.074998855591,16.550000190735,104.33333333333333,95.83333333333333,89.75,33.6739481292095,3.3999999999999986,2.420833333333333,28.35000006357801,25.52395831876325,-1.0,17.0,2,Poor
4.8,1673.5,25.720484690188368,1447.25,461.0,447.75,122.0,2064.75,1688.75,26.5,52.674999237061,1.796562714199035,2004-09-10 19:00:00,19.0,4.0,9.0,0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,109.0,110.0,94.0,94.0,63.0,175.0,3.8,2.7,4.3,386.0,435.0,26.950000286102,31.150000572205,51.199999809265,25.52499961853,113.66666666666667,100.5,87.54166666666667,29.293090395646768,4.099999999999998,2.441666666666667,27.38333336512234,25.330208294921377,13.0,28.0,2,Poor
3.5,1455.0,17.254592240067023,1217.5,394.0,535.0,107.0,1796.25,1387.25,26.200000286102,51.724999427795,1.7334485859020714,2004-09-10 20:00:00,20.0,4.0,9.0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,122.0,109.0,110.0,76.0,69.0,165.0,4.8,3.7,3.6,461.0,407.0,26.5,29.25,52.674999237061,30.724999904633,112.66666666666667,105.66666666666667,85.125,24.649389268384414,4.033333333333331,2.4375,26.550000190734675,25.20312497350896,-15.0,-3.0,2,Poor
2.2,1241.5,11.21459198410163,1022.0,266.0,629.75,83.0,1640.75,1138.5,24.824999809265,56.449999809265,1.744692771021014,2004-09-10 21:00:00,21.0,4.0,9.0,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,107.0,122.0,109.0,92.0,84.0,136.0,3.5,3.8,2.0,394.0,255.0,26.200000286102,28.275000095367,51.724999427795,30.125000476837,104.0,104.16666666666667,82.91666666666667,22.139707917374693,3.499999999999998,2.4458333333333333,25.841666698455672,25.059374961588045,-24.0,-26.0,1,Moderate
1.5,1181.0,8.889611855025933,935.0,158.0,701.25,62.0,1564.75,960.25,24.875,56.02499961853,1.736684587617592,2004-09-10 22:00:00,22.0,4.0,9.0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,83.0,107.0,122.0,94.0,95.0,111.0,2.2,4.8,1.5,266.0,180.0,24.824999809265,27.424999713898,56.449999809265,31.474999904633,84.0,98.83333333333333,80.875,21.692139429836686,2.399999999999998,2.4458333333333333,25.300000031789008,24.95312497350896,-21.0,-60.0,1,Moderate
3.4,1467.75,15.203949872907684,1155.0,319.0,565.0,89.0,1737.5,1292.75,24.5,57.5,1.7432750549353069,2004-09-10 23:00:00,23.0,4.0,9.0,0,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,62.0,83.0,107.0,110.0,80.0,114.0,1.5,3.5,1.5,158.0,186.0,24.875,26.150000095367,56.02499961853,35.700000762939,78.0,95.33333333333333,79.83333333333333,20.605332080433083,2.366666666666665,2.525,24.733333269755008,24.884374969535333,27.0,-18.0,1,Moderate
3.4,858.0,4.93200817992722,760.0,319.0,939.75,89.0,1049.0,873.25,7.075000166893,63.649998664856,0.6442272371654912,2004-09-11 00:00:00,0.0,5.0,9.0,1,0.0,1.0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,89.0,62.0,83.0,109.0,87.0,66.0,3.4,2.2,1.6,319.0,174.0,24.5,22.27499961853,57.5,60.575000762939,80.0,92.0,80.79166666666667,20.468383183459427,2.7666666666666644,2.6,18.816666722297672,24.251041659050458,0.0,6.0,1,Moderate
3.4,820.75,3.737742185041412,696.0,319.0,1031.75,89.0,1012.5,783.0,7.2250001430511,62.22500038147,0.6361505890775838,2004-09-11 01:00:00,1.0,5.0,9.0,1,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,89.0,89.0,62.0,122.0,94.0,62.0,3.4,1.5,1.3,319.0,142.0,7.075000166893,21.900000095367,63.649998664856,61.525000572205,89.0,86.5,81.91666666666667,20.129832213099373,3.4,2.6875,12.93333343664804,23.639583327703964,0.0,27.0,1,Moderate
3.4,780.75,2.892794518187693,645.25,319.0,1088.25,89.0,985.75,719.25,5.6499999761581,67.924999237061,0.6246981924179177,2004-09-11 02:00:00,2.0,5.0,9.0,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,89.0,89.0,89.0,107.0,76.0,58.0,3.4,3.4,1.4,319.0,155.0,7.2250001430511,21.099999745687,62.22500038147,64.466665903727,89.0,83.5,83.20833333333333,19.513605435732426,3.4,2.7708333333333335,6.650000095367406,22.995833337306923,0.0,0.0,1,Moderate
1.8,740.5,1.941878073061594,579.75,174.45,1224.0,107.0,951.5,659.5,5.0749999284744,68.700002670288,0.6077019587456494,2004-09-11 03:00:00,3.0,5.0,9.0,1,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,89.0,89.0,89.0,83.0,92.0,58.0,3.4,3.4,0.9,319.0,155.0,5.6499999761581,20.999999523163,67.924999237061,64.400000572205,95.0,87.5,85.25,19.32389824746181,2.866666666666665,2.808333333333333,5.983333349227872,22.332291687528237,18.0,18.0,2,Poor
1.8,720.25,1.4480729787350572,540.25,174.45,1296.0,107.0,937.5,612.5,4.375,71.425001144409,0.602431168462127,2004-09-11 04:00:00,4.0,5.0,9.0,1,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,107.0,89.0,89.0,62.0,94.0,48.0,1.8,3.4,0.9,174.45,96.0,5.0749999284744,21.25,68.700002670288,63.925000190735,101.0,95.0,87.70833333333333,18.092706113037654,2.3333333333333317,2.845833333333333,5.033333301544171,21.629166687528237,0.0,18.0,2,Poor
1.8,732.75,1.866180125868544,574.0,174.45,1238.25,107.0,964.25,627.0,4.1499999165535,73.125,0.6073720291285483,2004-09-11 05:00:00,5.0,5.0,9.0,1,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,107.0,107.0,89.0,89.0,110.0,53.0,1.8,3.4,1.3,174.45,154.0,4.375,20.800000190735,71.425001144409,66.724998474121,107.0,98.0,89.95833333333333,16.907624127096764,1.8,2.8666666666666667,4.533333281675971,20.935416676104005,0.0,18.0,2,Poor
