CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,DateTime,Hour,DayOfWeek,Month,IsWeekend,Hour_sin,Hour_cos,DoW_sin,DoW_cos,Month_sin,Month_cos,NO2GT_lag_1h,NO2GT_lag_2h,NO2GT_lag_3h,NO2GT_lag_6h,NO2GT_lag_12h,NO2GT_lag_24h,COGT_lag_1h,COGT_lag_3h,COGT_lag_24h,NOxGT_lag_1h,NOxGT_lag_24h,T_lag_1h,T_lag_24h,RH_lag_1h,RH_lag_24h,NO2GT_rolling_3h_mean,NO2GT_rolling_6h_mean,NO2GT_rolling_24h_mean,NO2GT_rolling_24h_std,COGT_rolling_3h_mean,COGT_rolling_24h_mean,T_rolling_3h_mean,T_rolling_24h_mean,NO2GT_change_1h,NO2GT_change_3h,AQI_category,AQI_label
0.6,989.75,6.20448714915602,821.25,57.0,848.25,62.0,1511.0,1079.25,27.5,34.625,1.2518210187224157,2004-08-07 06:00:00,6.0,5.0,8.0,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,74.0,60.0,60.0,88.0,161.0,69.0,0.6,0.5,1.4,66.0,126.0,25.599999904633,18.199999332428,38.77499961853,62.324999809265,65.33333333333333,65.83333333333333,116.54166666666667,41.23841514968743,0.5666666666666654,2.4499999999999997,25.875,29.28958330551779,-12.0,2.0,1,Moderate
2.2,1296.25,16.94414092000853,1208.25,231.0,602.75,115.0,1914.25,1593.0,25.875,37.375,1.228885413043138,2004-08-07 07:00:00,7.0,5.0,8.0,1,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,62.0,74.0,60.0,79.0,170.0,100.0,0.6,0.5,3.3,57.0,309.0,27.5,19.525000095367,34.625,57.72500038147,83.66666666666667,71.83333333333333,117.16666666666667,41.09021534503619,1.1333333333333322,2.4041666666666663,26.324999968211,29.5541666348775,53.0,55.0,2,Poor
3.2,1370.5,23.247234184275804,1384.0,219.0,545.25,119.0,2081.5,1744.75,28.499999523163,32.474999904633,1.2440799542957264,2004-08-07 08:00:00,8.0,5.0,8.0,1,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,115.0,62.0,74.0,60.0,143.0,125.0,2.2,0.6,5.8,231.0,376.0,25.875,21.550000190735,37.375,51.675000190735,98.66666666666667,81.66666666666667,116.91666666666667,41.05872429313542,1.999999999999999,2.2958333333333334,27.291666507721,29.843749940395337,4.0,45.0,2,Poor
3.0,1384.75,18.02833094709875,1240.25,288.0,595.75,155.0,1918.75,1847.25,29.474999904633,32.650000572205,1.322940367854379,2004-08-07 09:00:00,9.0,5.0,8.0,1,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,119.0,115.0,62.0,60.0,123.0,174.0,3.2,0.6,5.0,219.0,441.0,28.499999523163,23.949999809265,32.474999904633,44.39999961853,129.66666666666666,97.5,116.125,40.081777817899706,2.799999999999999,2.2125,27.949999809265336,30.073958277702335,36.0,93.0,2,Poor
2.7,1380.5,17.584422512200096,1227.25,312.0,594.75,162.0,1903.0,1844.5,29.849999904633,33.074999809265,1.3692526806825636,2004-08-07 10:00:00,10.0,5.0,8.0,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,155.0,119.0,115.0,60.0,89.0,171.0,3.0,2.2,3.5,288.0,309.0,29.474999904633,28.050000190735,32.650000572205,35.150000572205,145.33333333333334,114.5,115.75,39.58507623927942,2.9666666666666655,2.1791666666666667,29.274999777476335,30.148958265781417,7.0,47.0,2,Poor
3.2,1396.0,20.336245340449008,1305.75,361.0,587.25,189.0,1934.25,1886.25,33.39999961853,26.849999904633,1.358593443105272,2004-08-07 11:00:00,11.0,5.0,8.0,1,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,162.0,155.0,119.0,74.0,67.0,149.0,2.7,3.2,2.9,312.0,220.0,29.849999904633,31.449999809265,33.074999809265,28.625,168.66666666666666,133.66666666666666,117.41666666666667,41.82459923835821,2.9666666666666655,2.191666666666667,30.908333142598668,30.230208257834125,27.0,70.0,2,Poor
1.4,1069.75,10.611844460473735,1000.25,147.0,800.5,115.0,1537.75,1039.0,40.275000572205,15.75,1.1603987736354184,2004-08-07 12:00:00,12.0,5.0,8.0,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,189.0,162.0,155.0,62.0,88.0,124.0,3.2,3.0,2.5,361.0,168.0,33.39999961853,33.699999809265,26.849999904633,25.450000286102,155.33333333333334,142.5,117.04166666666667,41.80334828140242,2.4333333333333322,2.1458333333333335,34.50833336512267,30.504166622956628,-74.0,-40.0,2,Poor
1.3,1075.75,9.850263360273429,972.0,111.0,818.75,109.0,1525.25,922.5,41.77499961853,15.025000095367,1.1989390912501097,2004-08-07 13:00:00,13.0,5.0,8.0,1,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,115.0,189.0,162.0,115.0,79.0,119.0,1.4,2.7,2.3,147.0,149.0,40.275000572205,35.89999961853,15.75,20.824999809265,137.66666666666666,141.5,116.625,41.83280645202008,1.9666666666666657,2.1041666666666665,38.48333326975501,30.748958289623292,-6.0,-53.0,2,Poor
1.4,1126.0,10.721628410296905,1004.25,98.0,787.5,108.0,1609.25,925.75,41.074999809265,15.700000047684,1.207120736109923,2004-08-07 14:00:00,14.0,5.0,8.0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,109.0,115.0,189.0,119.0,60.0,130.0,1.3,3.2,2.4,111.0,160.0,41.77499961853,37.525000572205,15.025000095367,18.14999961853,110.66666666666667,139.66666666666666,115.70833333333333,41.76797105195679,1.3666666666666656,2.0625,41.04166666666667,30.896874924500793,-1.0,-81.0,2,Poor
2.1,1225.25,16.544979890401567,1196.25,156.0,673.0,145.0,1774.75,1277.25,41.925000190735,14.849999904633,1.19441854914484,2004-08-07 15:00:00,15.0,5.0,8.0,1,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,108.0,109.0,115.0,155.0,60.0,143.0,1.4,1.4,2.6,98.0,177.0,41.074999809265,37.699999809265,15.700000047684,17.749999523163,120.66666666666667,138.0,115.79166666666667,41.826743230561966,1.599999999999999,2.0416666666666665,41.59166653951001,31.07291660706204,37.0,30.0,2,Poor
2.4,1202.0,16.877332470396162,1206.25,213.0,670.5,167.0,1807.0,1300.5,40.900000572205,14.624999761581,1.1140451800611997,2004-08-07 16:00:00,16.0,5.0,8.0,1,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,145.0,108.0,109.0,162.0,60.0,143.0,2.1,1.3,2.2,156.0,177.0,41.925000190735,37.800000190735,14.849999904633,17.400000095367,140.0,138.83333333333334,116.79166666666667,42.78152706450546,1.9666666666666657,2.0500000000000003,41.300000190735005,31.202083289623292,22.0,58.0,2,Poor
3.1,1307.75,20.481012912278647,1309.75,250.0,628.25,200.0,1891.25,1384.5,39.14999961853,16.874999761581,1.1704689889514692,2004-08-07 17:00:00,17.0,5.0,8.0,1,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,167.0,145.0,108.0,189.0,74.0,183.0,2.4,1.4,3.5,213.0,176.0,40.900000572205,36.64999961853,14.624999761581,20.550000190735,170.66666666666666,140.66666666666666,117.5,44.04740529297358,2.533333333333332,2.033333333333333,40.658333460490006,31.306249956289957,33.0,92.0,3,Very Poor
3.5,1440.25,19.43252866555312,1280.5,253.0,580.0,178.0,2021.0,1474.25,36.39999961853,27.300000190735,1.630820401126135,2004-08-07 18:00:00,18.0,5.0,8.0,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,200.0,167.0,145.0,115.0,62.0,161.0,3.1,2.1,3.9,250.0,202.0,39.14999961853,32.52499961853,16.874999761581,25.950000286102,181.66666666666666,151.16666666666666,118.20833333333333,44.90567812132704,2.9999999999999987,2.016666666666666,38.81666660308834,31.467708289623292,-22.0,33.0,2,Poor
5.1,1610.5,30.02716039333441,1551.5,317.0,487.0,206.0,2365.1250000000005,1948.0,34.924999237061,29.25,1.611003907162821,2004-08-07 19:00:00,19.0,5.0,8.0,1,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,178.0,200.0,167.0,109.0,115.0,170.0,3.5,2.4,4.5,253.0,255.0,36.39999961853,30.75,27.300000190735,27.150000095367,194.66666666666666,167.33333333333334,119.70833333333333,47.250929750840235,3.8999999999999986,2.0416666666666665,36.82499949137367,31.641666591167503,28.0,39.0,3,Very Poor
4.5,1386.5,24.59286659394091,1418.75,309.0,558.5,192.0,2112.75,1676.75,33.574999809265,26.449999809265,1.351497946169792,2004-08-07 20:00:00,20.0,5.0,8.0,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,206.0,178.0,200.0,108.0,119.0,143.0,5.1,3.1,3.8,317.0,210.0,34.924999237061,28.800000190735,29.25,30.175000190735,192.0,181.33333333333334,121.75,49.314650790700064,4.366666666666665,2.0708333333333333,34.966666221618674,31.840624908606248,-14.0,-8.0,2,Poor
2.9,1268.25,16.852308316808735,1205.5,201.0,648.0,137.0,1899.5,1433.5,32.200000286102,27.574999809265,1.3044414336795715,2004-08-07 21:00:00,21.0,5.0,8.0,1,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,192.0,206.0,178.0,145.0,155.0,123.0,4.5,3.5,2.8,309.0,157.0,33.574999809265,26.699999809265,26.449999809265,35.449999809265,178.33333333333334,180.0,122.33333333333333,49.41278365368416,4.166666666666665,2.0749999999999997,33.56666644414267,32.069791595141126,-55.0,-41.0,2,Poor
2.6,1236.75,15.839989355585663,1174.75,173.0,659.75,128.0,1833.5,1424.0,30.474999904633,29.699999809265,1.2741877672079638,2004-08-07 22:00:00,22.0,5.0,8.0,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,137.0,192.0,206.0,167.0,162.0,89.0,2.9,5.1,1.7,201.0,96.0,32.200000286102,25.275000095367,27.574999809265,40.675000190735,152.33333333333334,173.5,123.95833333333333,48.90761403038311,3.333333333333332,2.1125,32.083333333333336,32.28645825386054,-9.0,-78.0,2,Poor
2.7,1301.5,16.586369795055898,1197.5,156.0,628.0,121.0,1933.75,1503.5,29.424999713898,35.60000038147,1.4383406983197409,2004-08-07 23:00:00,23.0,5.0,8.0,1,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,128.0,137.0,192.0,200.0,189.0,67.0,2.6,4.5,1.2,173.0,59.0,30.474999904633,24.924999713898,29.699999809265,41.200000762939,128.66666666666666,160.33333333333334,126.20833333333333,47.391963331410906,2.733333333333332,2.1750000000000003,30.699999968211,32.473958253860545,-7.0,-71.0,2,Poor
1.5,962.75,7.351704652120824,872.0,65.0,767.0,69.0,1617.0,802.5,25.650000095367,54.074999809265,1.7546223677836,2004-08-08 00:00:00,0.0,6.0,8.0,1,0.0,1.0,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,121.0,128.0,137.0,178.0,115.0,88.0,2.7,2.9,1.2,156.0,87.0,29.424999713898,29.849999904633,35.60000038147,30.199999809265,106.0,142.16666666666666,125.41666666666667,48.20961176639639,2.2666666666666653,2.1875,28.516666571299336,32.29895826180779,-52.0,-68.0,1,Moderate
1.1,917.75,5.844179298793487,804.5,43.0,816.25,55.0,1571.0,758.5,25.424999713898,55.050000190735,1.76275816269754,2004-08-08 01:00:00,1.0,6.0,8.0,1,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,69.0,121.0,128.0,206.0,109.0,79.0,1.5,2.6,0.9,65.0,65.0,25.650000095367,28.375000476837,54.074999809265,32.500000953674,81.66666666666667,117.0,124.41666666666667,49.44730763028516,1.7666666666666657,2.1958333333333333,26.833333174387672,32.176041563351994,-14.0,-73.0,1,Moderate
0.8,868.0,4.467671749279885,736.0,32.0,893.5,39.0,1548.0,637.5,24.925000190735,57.324999809265,1.7822424756244704,2004-08-08 02:00:00,2.0,6.0,8.0,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,55.0,69.0,121.0,192.0,108.0,60.0,1.1,2.7,0.6,43.0,43.0,25.424999713898,27.549999713898,55.050000190735,33.950000762939,54.333333333333336,91.5,123.54166666666667,50.80395325825211,1.1333333333333322,2.2041666666666666,25.333333333333332,32.06666658322021,-16.0,-82.0,0,Good
0.9,886.0,4.610672747689357,743.5,32.0,868.75,39.0,1589.5,699.75,24.125,61.849998474121,1.833886323684321,2004-08-08 03:00:00,3.0,6.0,8.0,1,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,39.0,55.0,69.0,137.0,145.0,60.0,0.8,1.5,0.5,32.0,43.0,24.925000190735,26.775000095367,57.324999809265,35.324999809265,44.333333333333336,75.16666666666667,122.66666666666667,52.10997289734775,0.9333333333333322,2.220833333333333,24.824999968211,31.95624991257992,0.0,-30.0,0,Good
0.6,813.25,2.350206890480214,609.25,22.0,1016.5,33.0,1472.5,615.0,23.875,61.175000190735,1.7871029186120817,2004-08-08 04:00:00,4.0,6.0,8.0,1,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,39.0,39.0,55.0,128.0,167.0,60.0,0.9,1.1,0.5,32.0,43.0,24.125,24.525000095367,61.849998474121,40.35000038147,37.0,59.333333333333336,121.54166666666667,53.786194419617814,0.7666666666666654,2.225,24.308333396911667,31.92916657527296,-6.0,-22.0,0,Good
0.6,815.25,2.444611245499507,615.75,21.0,1079.5,29.0,1532.0,595.75,23.849999904633,61.300000190735,1.7880915323552569,2004-08-08 05:00:00,5.0,6.0,8.0,1,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,33.0,39.0,39.0,121.0,200.0,74.0,0.6,0.8,0.6,22.0,66.0,23.875,25.599999904633,61.175000190735,38.77499961853,33.666666666666664,44.0,119.66666666666667,56.24377582311289,0.6999999999999988,2.225,23.949999968211003,31.85624990860629,-4.0,-10.0,0,Good
0.7,814.5,2.6042055597030904,626.5,27.0,1048.5,36.0,1518.0,649.5,23.375,61.700000762939,1.7494994326800168,2004-08-08 06:00:00,6.0,6.0,8.0,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,29.0,33.0,39.0,69.0,178.0,62.0,0.6,0.9,0.6,21.0,57.0,23.849999904633,27.5,61.300000190735,34.625,32.666666666666664,38.5,118.58333333333333,57.635976586689736,0.6333333333333321,2.2291666666666665,23.699999968211003,31.68437490860629,7.0,-3.0,0,Good
0.6,835.0,2.7719444496798484,637.5,31.0,1023.5,38.0,1506.25,655.25,24.325000286102,58.35000038147,1.7507796010048962,2004-08-08 07:00:00,7.0,6.0,8.0,1,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,36.0,29.0,33.0,55.0,206.0,115.0,0.7,0.6,2.2,27.0,231.0,23.375,25.875,61.700000762939,37.375,34.333333333333336,35.666666666666664,115.375,59.941139607045365,0.6333333333333321,2.1625,23.850000063578335,31.619791587193877,2.0,5.0,0,Good
1.0,920.5,4.505617473756352,738.0,46.0,901.25,47.0,1585.0,779.0,25.125000476837,56.574999809265,1.7798259366447244,2004-08-08 08:00:00,8.0,6.0,8.0,1,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,38.0,36.0,29.0,39.0,192.0,119.0,0.6,0.6,3.2,31.0,219.0,24.325000286102,28.499999523163,58.35000038147,32.474999904633,40.333333333333336,37.0,112.375,61.53246756970981,0.7666666666666654,2.0708333333333333,24.275000254313003,31.47916662693029,9.0,18.0,1,Moderate
1.2,963.25,5.206806806608315,773.75,62.0,839.25,64.0,1621.25,758.25,27.299999713898,51.349999427795,1.835031222822656,2004-08-08 09:00:00,9.0,6.0,8.0,1,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,47.0,38.0,36.0,39.0,137.0,155.0,1.0,0.7,3.0,46.0,288.0,25.125000476837,29.474999904633,56.574999809265,32.650000572205,49.666666666666664,41.166666666666664,108.58333333333333,61.59539555537562,0.9333333333333321,1.9958333333333333,25.583333492279007,31.388541618982998,17.0,28.0,1,Moderate
1.0,934.75,4.233619587003934,723.5,43.0,936.0,49.0,1574.25,597.5,29.525000095367,45.925000190735,1.866169724325261,2004-08-08 10:00:00,10.0,6.0,8.0,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,64.0,47.0,38.0,33.0,128.0,162.0,1.2,0.6,2.7,62.0,312.0,27.299999713898,29.849999904633,51.349999427795,33.074999809265,53.333333333333336,43.833333333333336,103.875,61.653528761098904,1.0666666666666655,1.925,27.316666762034004,31.374999960263583,-15.0,11.0,1,Moderate
1.3,1006.75,4.755590080852426,751.0,53.0,848.5,64.0,1648.75,643.25,27.60000038147,52.400000572205,1.905486851732254,2004-08-08 11:00:00,11.0,6.0,8.0,1,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,49.0,64.0,47.0,29.0,121.0,189.0,1.0,1.0,3.2,43.0,361.0,29.525000095367,33.39999961853,45.925000190735,26.849999904633,59.0,49.666666666666664,98.66666666666667,59.3879410001044,1.1666666666666654,1.8458333333333332,28.141666730245003,31.133333325386086,15.0,17.0,1,Moderate
1.4,1031.5,4.620274381419234,744.0,87.0,813.25,79.0,1694.5,777.75,25.449999809265,68.000000953674,2.1806393191997318,2004-08-08 12:00:00,12.0,6.0,8.0,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,64.0,49.0,64.0,36.0,69.0,115.0,1.3,1.2,1.4,53.0,147.0,27.60000038147,40.275000572205,52.400000572205,15.75,64.0,56.833333333333336,97.16666666666667,59.412095582038454,1.233333333333332,1.8458333333333332,27.525000095367336,30.51562496026358,15.0,15.0,1,Moderate
0.8,900.75,3.6157421823428297,689.0,36.0,964.25,45.0,1542.75,522.0,32.150000572205,40.275000572205,1.899859414197525,2004-08-08 13:00:00,13.0,6.0,8.0,1,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,79.0,64.0,49.0,38.0,55.0,109.0,1.4,1.0,1.3,87.0,111.0,25.449999809265,41.77499961853,68.000000953674,15.025000095367,62.666666666666664,58.0,94.5,60.28771595982195,1.1666666666666654,1.825,28.400000254313337,30.114583333333375,-34.0,-4.0,1,Moderate
0.6,850.66666666667,2.6117330874452755,627.0,21.0,1129.3333333333,30.0,1433.3333333333,418.66666666667,31.63333384196,38.93333307902,1.7837936799530902,2004-08-08 14:00:00,14.0,6.0,8.0,1,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,45.0,79.0,64.0,47.0,39.0,108.0,0.8,1.3,1.4,36.0,98.0,32.150000572205,41.074999809265,40.275000572205,15.700000047684,51.333333333333336,55.166666666666664,91.25,61.616097557869296,0.9333333333333321,1.7916666666666667,29.744444741143337,29.72118058469567,-15.0,-34.0,0,Good
0.7,877.0,3.0399028565473483,654.5,27.0,1060.5,35.0,1471.25,443.5,33.000000953674,37.349999427795,1.8480594768587368,2004-08-08 15:00:00,15.0,6.0,8.0,1,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,30.0,45.0,79.0,64.0,39.0,145.0,0.6,1.4,2.1,21.0,156.0,31.63333384196,41.925000190735,38.93333307902,14.849999904633,36.666666666666664,50.333333333333336,86.66666666666667,61.535190827240676,0.6999999999999988,1.7333333333333332,32.261111789279674,29.349305616484795,5.0,-44.0,0,Good
0.8,908.75,3.633065021681544,690.0,29.0,1038.75,37.0,1488.0,473.5,35.075000762939,32.124999523163,1.784088431135567,2004-08-08 16:00:00,16.0,6.0,8.0,1,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,35.0,30.0,45.0,49.0,33.0,167.0,0.7,0.8,2.4,27.0,213.0,33.000000953674,40.900000572205,37.349999427795,14.624999761581,34.0,48.333333333333336,81.25,59.85507860476507,0.6999999999999988,1.6666666666666667,33.23611185285767,29.10659729109871,2.0,-8.0,0,Good
0.9,907.75,4.068437354625373,714.5,38.0,987.75,46.0,1479.0,495.0,34.999999046326,31.050000190735,1.7172519101633976,2004-08-08 17:00:00,17.0,6.0,8.0,1,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,37.0,35.0,30.0,64.0,29.0,200.0,0.8,0.6,3.1,29.0,250.0,35.075000762939,39.14999961853,32.124999523163,16.874999761581,39.333333333333336,45.333333333333336,74.83333333333333,54.59468573171682,0.7999999999999988,1.575,34.358333587646335,28.93368060059021,9.0,16.0,1,Moderate
1.0,925.75,4.991422099648152,763.0,41.0,948.75,54.0,1490.5,504.25,33.800000190735,32.074999332428,1.659611608364035,2004-08-08 18:00:00,18.0,6.0,8.0,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,46.0,37.0,35.0,79.0,36.0,178.0,0.9,0.7,3.5,38.0,253.0,34.999999046326,36.39999961853,31.050000190735,27.300000190735,45.666666666666664,41.166666666666664,69.66666666666667,50.088327779135746,0.8999999999999989,1.4708333333333332,34.625,28.82534729109875,8.0,19.0,1,Moderate
1.5,1010.25,6.518223669074141,835.5,66.0,847.75,79.0,1576.5,616.0,31.125000476837,38.849999427795,1.7294715774200276,2004-08-08 19:00:00,19.0,6.0,8.0,1,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,54.0,46.0,37.0,45.0,38.0,206.0,1.0,0.8,5.1,41.0,317.0,33.800000190735,34.924999237061,32.074999332428,29.25,59.666666666666664,46.833333333333336,64.375,40.93028271925637,1.1333333333333322,1.3208333333333333,33.308333237966,28.667014009422747,25.0,42.0,1,Moderate
1.5,1030.5,7.258283586063776,868.0,63.0,798.25,79.0,1634.25,689.5,28.974999904633,46.075000762939,1.814056577169264,2004-08-08 20:00:00,20.0,6.0,8.0,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,79.0,54.0,46.0,30.0,47.0,192.0,1.5,0.9,4.5,66.0,309.0,31.125000476837,33.574999809265,38.849999427795,26.449999809265,70.66666666666667,55.0,59.666666666666664,30.87515768897118,1.3333333333333321,1.1958333333333333,31.300000190734995,28.475347346729748,0.0,33.0,1,Moderate
1.7,1069.5,8.13564455537747,904.75,88.0,745.0,98.0,1701.75,846.25,28.125,50.599999427795,1.896877224351506,2004-08-08 21:00:00,21.0,6.0,8.0,1,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,79.0,79.0,54.0,35.0,64.0,137.0,1.5,1.0,2.9,63.0,201.0,28.974999904633,32.200000286102,46.075000762939,27.574999809265,85.33333333333333,65.5,58.041666666666664,27.466151764555924,1.5666666666666655,1.1458333333333333,29.408333460490002,28.305555668142166,19.0,44.0,1,Moderate
1.9,1124.0,10.373373792087865,991.5,87.0,659.5,93.0,1791.25,1012.5,27.074999809265,54.675000190735,1.9284267661458312,2004-08-08 22:00:00,22.0,6.0,8.0,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,98.0,79.0,79.0,37.0,49.0,128.0,1.7,1.5,2.6,88.0,173.0,28.125,30.474999904633,50.599999427795,29.699999809265,90.0,74.83333333333333,56.583333333333336,24.341620586017243,1.6999999999999986,1.1166666666666665,28.058333237966,28.163888997501832,-5.0,14.0,1,Moderate
1.7,1066.25,9.016969786956228,940.0,86.0,683.25,89.0,1743.5,977.75,26.60000038147,56.39999961853,1.934888844315962,2004-08-08 23:00:00,23.0,6.0,8.0,1,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,93.0,98.0,79.0,46.0,64.0,121.0,1.9,1.5,2.7,87.0,156.0,27.074999809265,29.424999713898,54.675000190735,35.60000038147,93.33333333333333,82.0,55.25,21.352629407374884,1.7666666666666655,1.075,27.266666730245003,28.046180691983995,-4.0,10.0,1,Moderate
1.7,1066.25,9.016969786956228,940.0,86.0,683.25,89.0,1743.5,977.75,26.60000038147,56.39999961853,1.934888844315962,2004-08-09 00:00:00,0.0,0.0,8.0,0,0.0,1.0,0.0,1.0,-0.8660254037844385,-0.5000000000000004,89.0,93.0,98.0,54.0,79.0,69.0,1.7,1.7,1.5,86.0,65.0,26.60000038147,25.650000095367,56.39999961853,54.074999809265,90.33333333333333,87.83333333333333,56.083333333333336,22.28260516083383,1.7666666666666655,1.0833333333333333,26.758333524068338,28.08576403723829,0.0,-9.0,1,Moderate
1.7,1066.25,9.016969786956228,940.0,86.0,683.25,89.0,1743.5,977.75,26.60000038147,56.39999961853,1.934888844315962,2004-08-09 01:00:00,1.0,0.0,8.0,0,0.25881904510252074,0.9659258262890683,0.0,1.0,-0.8660254037844385,-0.5000000000000004,89.0,89.0,93.0,79.0,45.0,55.0,1.7,1.9,1.1,86.0,43.0,26.60000038147,25.424999713898,56.39999961853,55.050000190735,89.0,89.5,57.5,23.26968544844473,1.7,1.1083333333333332,26.60000038147,28.134722398387122,0.0,-4.0,1,Moderate
1.7,1066.25,9.016969786956228,940.0,86.0,683.25,89.0,1743.5,977.75,26.60000038147,56.39999961853,1.934888844315962,2004-08-09 02:00:00,2.0,0.0,8.0,0,0.49999999999999994,0.8660254037844387,0.0,1.0,-0.8660254037844385,-0.5000000000000004,89.0,89.0,89.0,79.0,30.0,39.0,1.7,1.7,0.8,86.0,32.0,26.60000038147,24.925000190735,56.39999961853,57.324999809265,89.0,91.16666666666667,59.583333333333336,23.774148668827902,1.7,1.1458333333333333,26.60000038147,28.204514073001082,0.0,0.0,1,Moderate
